split,wav,frame_idx,time_s,token,label,prob,pred
train,./chunk_4Tanya/chunk_4.wav,299,8.073,इ,0,0.25379496812820435,0
train,./chunk_4Tanya/chunk_4.wav,727,19.629,ब,0,0.32699888944625854,0
train,./chunk_4Tanya/chunk_4.wav,361,9.747,स,0,0.01893007569015026,0
train,./chunk_4Tanya/chunk_4.wav,28,0.756,द,0,0.5265478491783142,0
train,./chunk_0_Tanya/chunk_0.wav,1030,27.81,ह,0,0.5062792897224426,0
train,./chunk_7_deepak/chunk_7.wav,908,24.516,इ,0,0.22336553037166595,0
train,./chunk_4Tanya/chunk_4.wav,170,4.59,म,0,0.653008222579956,0
train,./chunk_0_Tanya/chunk_0.wav,597,16.119,स,0,0.4446612000465393,0
train,./chunk_0_Tanya/chunk_0.wav,805,21.735,ए,0,0.6215386986732483,0
train,./chunk_7_deepak/chunk_7.wav,397,10.719,ल,0,0.1927880495786667,0
train,./chunk_0_Tanya/chunk_0.wav,884,23.868,त,0,0.2591472566127777,0
train,./chunk_0_Tanya/chunk_0.wav,881,23.787,ल,0,0.6698097586631775,0
train,./chunk_4Tanya/chunk_4.wav,524,14.148,च,0,0.05950639396905899,0
train,./chunk_10_Richa/chunk_10.wav,117,3.159,अ,0,0.7407631278038025,1
train,./chunk_0_Tanya/chunk_0.wav,650,17.55,अ,0,0.4330344498157501,0
train,./chunk_10_Richa/chunk_10.wav,179,4.833,अ,0,0.11490662395954132,0
train,./chunk_10_Richa/chunk_10.wav,165,4.455,प,0,0.7300639748573303,1
train,./chunk_0_Tanya/chunk_0.wav,52,1.404,अ,0,0.3571578562259674,0
train,./chunk_4Tanya/chunk_4.wav,866,23.382,अ,0,0.526877760887146,0
train,./chunk_4Tanya/chunk_4.wav,116,3.132,क,1,0.13156527280807495,0
train,./chunk_4Tanya/chunk_4.wav,893,24.111,अ,0,0.6526856422424316,0
train,./chunk_7_deepak/chunk_7.wav,911,24.597,स,0,0.8190857172012329,1
train,./chunk_4Tanya/chunk_4.wav,985,26.595,च,0,0.31394898891448975,0
train,./chunk_4Tanya/chunk_4.wav,311,8.397,अ,0,0.2070762664079666,0
train,./chunk_4Tanya/chunk_4.wav,189,5.103,ल,0,0.7498285174369812,1
train,./chunk_4Tanya/chunk_4.wav,196,5.292,म,1,0.6258902549743652,0
train,./chunk_4Tanya/chunk_4.wav,475,12.825,स,0,0.7181805968284607,1
train,./chunk_7_deepak/chunk_7.wav,916,24.732,र,1,0.7428774833679199,1
train,./chunk_7_deepak/chunk_7.wav,880,23.759999999999998,ज,1,0.27535152435302734,0
train,./chunk_7_deepak/chunk_7.wav,83,2.241,अ,0,0.10472844541072845,0
train,./chunk_7_deepak/chunk_7.wav,284,7.668,न,0,0.4941083490848541,0
train,./chunk_0_Tanya/chunk_0.wav,819,22.113,न,0,0.18385769426822662,0
train,./chunk_0_Tanya/chunk_0.wav,880,23.759999999999998,ल,0,0.42022648453712463,0
train,./chunk_7_deepak/chunk_7.wav,50,1.35,अ,0,0.14264707267284393,0
train,./chunk_0_Tanya/chunk_0.wav,748,20.196,न,0,0.44800591468811035,0
train,./chunk_0_Tanya/chunk_0.wav,751,20.277,न,0,0.26652103662490845,0
train,./chunk_4Tanya/chunk_4.wav,713,19.251,अ,0,0.8036701679229736,1
train,./chunk_7_deepak/chunk_7.wav,76,2.052,ए,0,0.7129652500152588,1
train,./chunk_10_Richa/chunk_10.wav,213,5.751,इ,0,0.4542495310306549,0
train,./chunk_4Tanya/chunk_4.wav,470,12.69,अ,0,0.1343594193458557,0
train,./chunk_0_Tanya/chunk_0.wav,1037,27.999,क,0,0.7421002388000488,1
train,./chunk_7_deepak/chunk_7.wav,1001,27.027,द,0,0.029006000608205795,0
train,./chunk_4Tanya/chunk_4.wav,561,15.147,ल,0,0.5128195881843567,0
train,./chunk_0_Tanya/chunk_0.wav,457,12.339,उ,0,0.6181066036224365,0
train,./chunk_10_Richa/chunk_10.wav,121,3.267,उ,0,0.5820131897926331,0
train,./chunk_7_deepak/chunk_7.wav,756,20.412,ए,0,0.08969667553901672,0
train,./chunk_4Tanya/chunk_4.wav,62,1.674,ग,0,0.7601823210716248,1
train,./chunk_7_deepak/chunk_7.wav,203,5.481,च,0,0.5570619702339172,0
train,./chunk_0_Tanya/chunk_0.wav,427,11.529,अ,0,0.171890527009964,0
train,./chunk_7_deepak/chunk_7.wav,209,5.643,उ,0,0.42695263028144836,0
train,./chunk_4Tanya/chunk_4.wav,790,21.33,द,1,0.74486243724823,1
train,./chunk_0_Tanya/chunk_0.wav,1033,27.891,इ,0,0.43251171708106995,0
train,./chunk_10_Richa/chunk_10.wav,79,2.133,क,0,0.1860302835702896,0
train,./chunk_10_Richa/chunk_10.wav,204,5.508,ल,1,0.6737084984779358,0
train,./chunk_0_Tanya/chunk_0.wav,802,21.654,ए,0,0.08436140418052673,0
train,./chunk_4Tanya/chunk_4.wav,730,19.71,अ,0,0.10680923610925674,0
train,./chunk_4Tanya/chunk_4.wav,545,14.715,ट,0,0.5475727319717407,0
train,./chunk_7_deepak/chunk_7.wav,104,2.808,इ,0,0.48499929904937744,0
train,./chunk_4Tanya/chunk_4.wav,574,15.498,ल,1,0.8496233224868774,1
train,./chunk_4Tanya/chunk_4.wav,773,20.871,उ,0,0.26421454548835754,0
train,./chunk_0_Tanya/chunk_0.wav,268,7.236,क,0,0.7291024327278137,1
train,./chunk_7_deepak/chunk_7.wav,805,21.735,ग,0,0.24293996393680573,0
train,./chunk_10_Richa/chunk_10.wav,83,2.241,ह,1,0.5672996044158936,0
train,./chunk_0_Tanya/chunk_0.wav,400,10.8,इ,0,0.6660611629486084,0
train,./chunk_7_deepak/chunk_7.wav,969,26.163,अ,0,0.6744527220726013,0
train,./chunk_10_Richa/chunk_10.wav,76,2.052,ए,0,0.38738247752189636,0
train,./chunk_7_deepak/chunk_7.wav,210,5.67,प,1,0.5856373906135559,0
train,./chunk_4Tanya/chunk_4.wav,242,6.534,अ,0,0.3210494816303253,0
train,./chunk_4Tanya/chunk_4.wav,779,21.033,स,0,0.0641329288482666,0
train,./chunk_7_deepak/chunk_7.wav,1014,27.378,ग,0,0.07769034802913666,0
train,./chunk_7_deepak/chunk_7.wav,155,4.185,उ,0,0.20230069756507874,0
train,./chunk_7_deepak/chunk_7.wav,977,26.379,अ,0,0.3962196111679077,0
train,./chunk_0_Tanya/chunk_0.wav,877,23.679,अ,0,0.046119529753923416,0
train,./chunk_7_deepak/chunk_7.wav,354,9.558,न,0,0.6563950777053833,0
train,./chunk_7_deepak/chunk_7.wav,918,24.786,उ,0,0.10314401984214783,0
train,./chunk_7_deepak/chunk_7.wav,614,16.578,स,1,0.7932062745094299,1
train,./chunk_7_deepak/chunk_7.wav,763,20.601,ए,0,0.22065463662147522,0
train,./chunk_0_Tanya/chunk_0.wav,669,18.063,ए,0,0.8044133186340332,1
train,./chunk_4Tanya/chunk_4.wav,700,18.9,ड,1,0.8002581596374512,1
train,./chunk_10_Richa/chunk_10.wav,138,3.726,ह,1,0.703488290309906,1
train,./chunk_0_Tanya/chunk_0.wav,668,18.036,ए,0,0.3711186945438385,0
train,./chunk_7_deepak/chunk_7.wav,997,26.919,अ,0,0.16998031735420227,0
train,./chunk_0_Tanya/chunk_0.wav,603,16.281,अ,0,0.66645747423172,0
train,./chunk_0_Tanya/chunk_0.wav,77,2.079,ब,0,0.16784413158893585,0
train,./chunk_0_Tanya/chunk_0.wav,878,23.706,अ,0,0.2858148515224457,0
train,./chunk_4Tanya/chunk_4.wav,37,0.999,ए,0,0.8803259134292603,1
train,./chunk_0_Tanya/chunk_0.wav,148,3.996,ए,0,0.6910244226455688,0
train,./chunk_7_deepak/chunk_7.wav,278,7.506,अ,0,0.5433486104011536,0
train,./chunk_4Tanya/chunk_4.wav,696,18.791999999999998,अ,0,0.16861052811145782,0
train,./chunk_4Tanya/chunk_4.wav,422,11.394,अ,0,0.1626758575439453,0
train,./chunk_0_Tanya/chunk_0.wav,91,2.457,इ,0,0.4506594240665436,0
train,./chunk_0_Tanya/chunk_0.wav,647,17.469,इ,0,0.10606889426708221,0
train,./chunk_7_deepak/chunk_7.wav,823,22.221,अ,0,0.206818625330925,0
train,./chunk_7_deepak/chunk_7.wav,111,2.997,अ,0,0.7749247550964355,1
train,./chunk_10_Richa/chunk_10.wav,241,6.507,इ,0,0.029234467074275017,0
train,./chunk_0_Tanya/chunk_0.wav,536,14.472,ब,0,0.4928947985172272,0
train,./chunk_0_Tanya/chunk_0.wav,377,10.179,क,0,0.31555432081222534,0
train,./chunk_0_Tanya/chunk_0.wav,247,6.669,अ,0,0.04747584089636803,0
train,./chunk_7_deepak/chunk_7.wav,953,25.730999999999998,अ,0,0.6668571829795837,0
train,./chunk_7_deepak/chunk_7.wav,409,11.043,अ,0,0.106020487844944,0
train,./chunk_4Tanya/chunk_4.wav,1106,29.862,इ,0,0.27103593945503235,0
train,./chunk_0_Tanya/chunk_0.wav,328,8.856,इ,0,0.6991798281669617,0
train,./chunk_0_Tanya/chunk_0.wav,257,6.939,म,0,0.4581663906574249,0
train,./chunk_7_deepak/chunk_7.wav,55,1.4849999999999999,इ,0,0.7232104539871216,1
train,./chunk_7_deepak/chunk_7.wav,522,14.094,ए,0,0.117507703602314,0
train,./chunk_7_deepak/chunk_7.wav,396,10.692,ल,0,0.5834671258926392,0
train,./chunk_7_deepak/chunk_7.wav,1015,27.405,ग,0,0.21550168097019196,0
train,./chunk_0_Tanya/chunk_0.wav,86,2.322,ए,0,0.03156650438904762,0
train,./chunk_7_deepak/chunk_7.wav,156,4.212,उ,0,0.5326219201087952,0
train,./chunk_0_Tanya/chunk_0.wav,1039,28.053,अ,0,0.06452526897192001,0
train,./chunk_0_Tanya/chunk_0.wav,656,17.712,अ,0,0.3684503138065338,0
train,./chunk_7_deepak/chunk_7.wav,165,4.455,इ,0,0.5651800036430359,0
train,./chunk_10_Richa/chunk_10.wav,207,5.5889999999999995,अ,0,0.07596004754304886,0
train,./chunk_4Tanya/chunk_4.wav,541,14.607,अ,0,0.3160198926925659,0
train,./chunk_0_Tanya/chunk_0.wav,712,19.224,न,0,0.3225940763950348,0
train,./chunk_0_Tanya/chunk_0.wav,1046,28.242,अ,0,0.24095851182937622,0
train,./chunk_7_deepak/chunk_7.wav,999,26.973,द,0,0.3978893458843231,0
train,./chunk_10_Richa/chunk_10.wav,269,7.263,इ,0,0.43990156054496765,0
train,./chunk_7_deepak/chunk_7.wav,52,1.404,र,1,0.9013829827308655,1
train,./chunk_0_Tanya/chunk_0.wav,913,24.651,थ,0,0.45179471373558044,0
train,./chunk_4Tanya/chunk_4.wav,205,5.535,इ,0,0.37844038009643555,0
train,./chunk_7_deepak/chunk_7.wav,755,20.384999999999998,ह,0,0.26553213596343994,0
train,./chunk_7_deepak/chunk_7.wav,906,24.462,इ,0,0.2789103388786316,0
train,./chunk_7_deepak/chunk_7.wav,384,10.368,क,0,0.7302736639976501,1
train,./chunk_7_deepak/chunk_7.wav,292,7.884,अ,0,0.5012724995613098,0
train,./chunk_4Tanya/chunk_4.wav,1107,29.889,इ,0,0.23906752467155457,0
train,./chunk_10_Richa/chunk_10.wav,246,6.642,अ,0,0.20200851559638977,0
train,./chunk_7_deepak/chunk_7.wav,1054,28.458,अ,0,0.3139535188674927,0
train,./chunk_0_Tanya/chunk_0.wav,817,22.059,अ,0,0.725415825843811,1
train,./chunk_4Tanya/chunk_4.wav,719,19.413,ए,0,0.1806659996509552,0
train,./chunk_4Tanya/chunk_4.wav,180,4.86,म,1,0.8639558553695679,1
train,./chunk_0_Tanya/chunk_0.wav,94,2.538,ल,0,0.5263049602508545,0
train,./chunk_0_Tanya/chunk_0.wav,666,17.982,ए,0,0.054729245603084564,0
train,./chunk_7_deepak/chunk_7.wav,197,5.319,अ,0,0.35048869252204895,0
train,./chunk_4Tanya/chunk_4.wav,558,15.065999999999999,अ,0,0.7570171356201172,1
train,./chunk_0_Tanya/chunk_0.wav,757,20.439,इ,0,0.15448975563049316,0
train,./chunk_0_Tanya/chunk_0.wav,822,22.194,उ,0,0.17940287292003632,0
train,./chunk_7_deepak/chunk_7.wav,358,9.666,अ,0,0.1465553194284439,0
train,./chunk_7_deepak/chunk_7.wav,357,9.639,न,0,0.2575228214263916,0
train,./chunk_0_Tanya/chunk_0.wav,68,1.836,अ,0,0.694021463394165,0
train,./chunk_10_Richa/chunk_10.wav,209,5.643,अ,0,0.1411718726158142,0
train,./chunk_7_deepak/chunk_7.wav,603,16.281,ए,0,0.41151362657546997,0
train,./chunk_0_Tanya/chunk_0.wav,207,5.5889999999999995,ए,0,0.3055972456932068,0
train,./chunk_0_Tanya/chunk_0.wav,1012,27.323999999999998,फ,1,0.4993845522403717,0
train,./chunk_10_Richa/chunk_10.wav,87,2.3489999999999998,अ,0,0.13258805871009827,0
train,./chunk_0_Tanya/chunk_0.wav,93,2.511,ल,1,0.40194597840309143,0
train,./chunk_0_Tanya/chunk_0.wav,431,11.637,अ,0,0.3735460340976715,0
train,./chunk_0_Tanya/chunk_0.wav,423,11.421,थ,0,0.40465256571769714,0
train,./chunk_7_deepak/chunk_7.wav,80,2.16,ब,0,0.47138357162475586,0
train,./chunk_4Tanya/chunk_4.wav,184,4.968,अ,0,0.061295486986637115,0
train,./chunk_7_deepak/chunk_7.wav,327,8.829,र,0,0.6763560771942139,0
train,./chunk_7_deepak/chunk_7.wav,666,17.982,अ,0,0.502662181854248,0
train,./chunk_7_deepak/chunk_7.wav,883,23.841,ज,0,0.7626048922538757,1
train,./chunk_0_Tanya/chunk_0.wav,276,7.452,ल,0,0.7316105961799622,1
train,./chunk_10_Richa/chunk_10.wav,110,2.9699999999999998,इ,0,0.44319021701812744,0
train,./chunk_4Tanya/chunk_4.wav,788,21.276,अ,0,0.8129246830940247,1
train,./chunk_7_deepak/chunk_7.wav,810,21.87,ह,1,0.765458345413208,1
train,./chunk_0_Tanya/chunk_0.wav,330,8.91,स,1,0.5547813177108765,0
train,./chunk_0_Tanya/chunk_0.wav,62,1.674,ज,1,0.770940899848938,1
train,./chunk_4Tanya/chunk_4.wav,1015,27.405,अ,0,0.2078503668308258,0
train,./chunk_0_Tanya/chunk_0.wav,388,10.475999999999999,अ,0,0.6701090931892395,0
train,./chunk_0_Tanya/chunk_0.wav,406,10.962,त,0,0.49598628282546997,0
train,./chunk_0_Tanya/chunk_0.wav,287,7.749,ख,0,0.414063036441803,0
train,./chunk_0_Tanya/chunk_0.wav,49,1.323,म,0,0.528755247592926,0
train,./chunk_4Tanya/chunk_4.wav,873,23.571,ए,0,0.8002386689186096,1
train,./chunk_7_deepak/chunk_7.wav,158,4.266,स,1,0.8124286532402039,1
train,./chunk_4Tanya/chunk_4.wav,619,16.713,अ,0,0.6916819214820862,0
train,./chunk_7_deepak/chunk_7.wav,643,17.361,अ,0,0.6356558799743652,0
train,./chunk_7_deepak/chunk_7.wav,1061,28.647,च,0,0.6130282282829285,0
train,./chunk_0_Tanya/chunk_0.wav,651,17.576999999999998,अ,0,0.47446975111961365,0
train,./chunk_4Tanya/chunk_4.wav,708,19.116,क,0,0.7754325270652771,1
train,./chunk_4Tanya/chunk_4.wav,725,19.575,इ,0,0.19522227346897125,0
train,./chunk_0_Tanya/chunk_0.wav,381,10.286999999999999,अ,0,0.8146381974220276,1
train,./chunk_0_Tanya/chunk_0.wav,417,11.259,अ,0,0.07085029780864716,0
train,./chunk_0_Tanya/chunk_0.wav,752,20.304,न,0,0.2645898163318634,0
train,./chunk_7_deepak/chunk_7.wav,976,26.352,अ,0,0.24373415112495422,0
train,./chunk_4Tanya/chunk_4.wav,305,8.235,अ,0,0.2018270194530487,0
train,./chunk_7_deepak/chunk_7.wav,130,3.51,इ,0,0.08980526030063629,0
train,./chunk_7_deepak/chunk_7.wav,351,9.477,अ,0,0.34017685055732727,0
train,./chunk_4Tanya/chunk_4.wav,734,19.818,द,1,0.9444904327392578,1
train,./chunk_10_Richa/chunk_10.wav,249,6.723,अ,0,0.8140926957130432,1
train,./chunk_7_deepak/chunk_7.wav,959,25.893,अ,0,0.6208932399749756,0
train,./chunk_0_Tanya/chunk_0.wav,917,24.759,अ,0,0.3384746015071869,0
train,./chunk_7_deepak/chunk_7.wav,174,4.6979999999999995,फ,1,0.8139567971229553,1
train,./chunk_4Tanya/chunk_4.wav,458,12.366,ए,0,0.6425573229789734,0
train,./chunk_0_Tanya/chunk_0.wav,533,14.391,ल,0,0.5906728506088257,0
train,./chunk_7_deepak/chunk_7.wav,936,25.272,इ,0,0.24693328142166138,0
train,./chunk_0_Tanya/chunk_0.wav,558,15.065999999999999,अ,0,0.3080078065395355,0
train,./chunk_7_deepak/chunk_7.wav,75,2.025,ए,0,0.1586766541004181,0
train,./chunk_7_deepak/chunk_7.wav,194,5.2379999999999995,द,0,0.3756031394004822,0
train,./chunk_4Tanya/chunk_4.wav,875,23.625,न,0,0.32875746488571167,0
train,./chunk_7_deepak/chunk_7.wav,914,24.678,उ,0,0.16956844925880432,0
train,./chunk_7_deepak/chunk_7.wav,929,25.083,इ,0,0.478940486907959,0
train,./chunk_7_deepak/chunk_7.wav,131,3.537,इ,0,0.201895073056221,0
train,./chunk_0_Tanya/chunk_0.wav,503,13.581,अ,0,0.05989706516265869,0
train,./chunk_4Tanya/chunk_4.wav,16,0.432,ग,1,0.6342008113861084,0
train,./chunk_0_Tanya/chunk_0.wav,372,10.044,उ,0,0.6247039437294006,0
train,./chunk_7_deepak/chunk_7.wav,993,26.811,अ,0,0.6154761910438538,0
train,./chunk_7_deepak/chunk_7.wav,590,15.93,अ,0,0.4663954973220825,0
train,./chunk_7_deepak/chunk_7.wav,951,25.677,अ,0,0.060603637248277664,0
train,./chunk_0_Tanya/chunk_0.wav,830,22.41,अ,0,0.18631680309772491,0
train,./chunk_10_Richa/chunk_10.wav,104,2.808,अ,0,0.2598179578781128,0
train,./chunk_0_Tanya/chunk_0.wav,71,1.917,न,0,0.5282178521156311,0
train,./chunk_0_Tanya/chunk_0.wav,690,18.63,इ,0,0.6056252717971802,0
train,./chunk_4Tanya/chunk_4.wav,547,14.769,ट,0,0.1851947009563446,0
train,./chunk_4Tanya/chunk_4.wav,182,4.914,अ,0,0.1382194459438324,0
train,./chunk_0_Tanya/chunk_0.wav,233,6.291,स,0,0.2339543104171753,0
train,./chunk_4Tanya/chunk_4.wav,349,9.423,उ,0,0.22225472331047058,0
train,./chunk_7_deepak/chunk_7.wav,979,26.433,द,0,0.6907079219818115,0
train,./chunk_7_deepak/chunk_7.wav,388,10.475999999999999,उ,0,0.14254839718341827,0
train,./chunk_4Tanya/chunk_4.wav,382,10.314,उ,0,0.16280034184455872,0
train,./chunk_10_Richa/chunk_10.wav,240,6.4799999999999995,इ,0,0.3684483766555786,0
train,./chunk_0_Tanya/chunk_0.wav,738,19.926,य,0,0.1265655905008316,0
train,./chunk_0_Tanya/chunk_0.wav,1078,29.105999999999998,भ,1,0.5838631987571716,0
train,./chunk_0_Tanya/chunk_0.wav,550,14.85,इ,0,0.5197133421897888,0
train,./chunk_0_Tanya/chunk_0.wav,846,22.842,अ,0,0.4181714653968811,0
train,./chunk_0_Tanya/chunk_0.wav,419,11.313,र,0,0.27369260787963867,0
train,./chunk_7_deepak/chunk_7.wav,1081,29.187,ल,0,0.8244818449020386,1
train,./chunk_4Tanya/chunk_4.wav,609,16.443,फ,0,0.5249010920524597,0
train,./chunk_4Tanya/chunk_4.wav,420,11.34,क,1,0.8918546438217163,1
train,./chunk_7_deepak/chunk_7.wav,192,5.184,द,0,0.6874989867210388,0
train,./chunk_4Tanya/chunk_4.wav,42,1.134,ए,0,0.1373186707496643,0
train,./chunk_7_deepak/chunk_7.wav,364,9.828,अ,0,0.3292728066444397,0
train,./chunk_0_Tanya/chunk_0.wav,696,18.791999999999998,इ,0,0.060391802340745926,0
train,./chunk_0_Tanya/chunk_0.wav,399,10.773,ए,0,0.3601776361465454,0
train,./chunk_0_Tanya/chunk_0.wav,1083,29.241,इ,0,0.39268067479133606,0
train,./chunk_7_deepak/chunk_7.wav,120,3.2399999999999998,त,0,0.7703038454055786,1
train,./chunk_0_Tanya/chunk_0.wav,636,17.172,भ,1,0.815926730632782,1
train,./chunk_0_Tanya/chunk_0.wav,1074,28.998,ए,0,0.4206857979297638,0
train,./chunk_4Tanya/chunk_4.wav,19,0.513,अ,0,0.45623520016670227,0
train,./chunk_4Tanya/chunk_4.wav,238,6.426,अ,0,0.14399896562099457,0
train,./chunk_7_deepak/chunk_7.wav,365,9.855,अ,0,0.5588616728782654,0
train,./chunk_4Tanya/chunk_4.wav,579,15.633,इ,0,0.1546238511800766,0
train,./chunk_4Tanya/chunk_4.wav,474,12.798,स,1,0.8527250289916992,1
train,./chunk_7_deepak/chunk_7.wav,154,4.158,उ,0,0.3146064281463623,0
train,./chunk_7_deepak/chunk_7.wav,812,21.924,अ,0,0.6667167544364929,0
train,./chunk_0_Tanya/chunk_0.wav,892,24.084,ए,0,0.0936485081911087,0
train,./chunk_0_Tanya/chunk_0.wav,1090,29.43,अ,0,0.756737470626831,1
train,./chunk_4Tanya/chunk_4.wav,613,16.551,ए,0,0.8539592027664185,1
train,./chunk_0_Tanya/chunk_0.wav,1031,27.837,इ,0,0.6681786775588989,0
train,./chunk_0_Tanya/chunk_0.wav,807,21.789,फ,0,0.7708590030670166,1
train,./chunk_0_Tanya/chunk_0.wav,73,1.971,न,0,0.3783107399940491,0
train,./chunk_4Tanya/chunk_4.wav,362,9.774,अ,0,0.08237764239311218,0
train,./chunk_0_Tanya/chunk_0.wav,291,7.857,अ,0,0.2406056970357895,0
train,./chunk_0_Tanya/chunk_0.wav,141,3.807,ए,0,0.6334567666053772,0
train,./chunk_4Tanya/chunk_4.wav,563,15.201,न,0,0.24763768911361694,0
train,./chunk_0_Tanya/chunk_0.wav,401,10.827,इ,0,0.7581180334091187,1
train,./chunk_0_Tanya/chunk_0.wav,995,26.865,अ,0,0.16227678954601288,0
train,./chunk_4Tanya/chunk_4.wav,1105,29.835,ह,0,0.231780007481575,0
train,./chunk_0_Tanya/chunk_0.wav,428,11.556,अ,0,0.15343058109283447,0
train,./chunk_10_Richa/chunk_10.wav,196,5.292,ह,1,0.7665109038352966,1
train,./chunk_4Tanya/chunk_4.wav,782,21.114,ए,0,0.5379486680030823,0
train,./chunk_4Tanya/chunk_4.wav,79,2.133,ड,0,0.30297666788101196,0
train,./chunk_7_deepak/chunk_7.wav,658,17.766,उ,0,0.11728387326002121,0
train,./chunk_0_Tanya/chunk_0.wav,282,7.614,ए,0,0.32052257657051086,0
train,./chunk_4Tanya/chunk_4.wav,373,10.071,अ,0,0.511394202709198,0
train,./chunk_7_deepak/chunk_7.wav,90,2.43,ए,0,0.1321881115436554,0
train,./chunk_4Tanya/chunk_4.wav,192,5.184,उ,0,0.4906070828437805,0
train,./chunk_10_Richa/chunk_10.wav,212,5.724,इ,0,0.5392292141914368,0
train,./chunk_0_Tanya/chunk_0.wav,694,18.738,इ,0,0.3554353415966034,0
train,./chunk_0_Tanya/chunk_0.wav,828,22.355999999999998,ठ,0,0.5208926200866699,0
train,./chunk_4Tanya/chunk_4.wav,1003,27.081,ह,0,0.2893833518028259,0
train,./chunk_4Tanya/chunk_4.wav,228,6.156,फ,1,0.6001324653625488,0
train,./chunk_0_Tanya/chunk_0.wav,122,3.294,ब,1,0.8144783973693848,1
train,./chunk_7_deepak/chunk_7.wav,752,20.304,ह,0,0.7021216154098511,1
train,./chunk_0_Tanya/chunk_0.wav,897,24.219,अ,0,0.5198228359222412,0
train,./chunk_0_Tanya/chunk_0.wav,707,19.089,अ,0,0.12281597405672073,0
train,./chunk_10_Richa/chunk_10.wav,86,2.322,अ,0,0.17304648458957672,0
train,./chunk_7_deepak/chunk_7.wav,387,10.449,उ,0,0.05675605684518814,0
train,./chunk_7_deepak/chunk_7.wav,134,3.618,इ,0,0.23430201411247253,0
train,./chunk_4Tanya/chunk_4.wav,241,6.507,अ,0,0.6196649670600891,0
train,./chunk_7_deepak/chunk_7.wav,753,20.331,ह,0,0.45977783203125,0
train,./chunk_0_Tanya/chunk_0.wav,743,20.061,अ,0,0.1966320127248764,0
train,./chunk_4Tanya/chunk_4.wav,23,0.621,ज,0,0.1399078667163849,0
train,./chunk_4Tanya/chunk_4.wav,878,23.706,र,0,0.19681791961193085,0
train,./chunk_7_deepak/chunk_7.wav,390,10.53,छ,1,0.8754331469535828,1
train,./chunk_7_deepak/chunk_7.wav,611,16.497,क,0,0.2003403604030609,0
train,./chunk_7_deepak/chunk_7.wav,59,1.593,इ,0,0.30999913811683655,0
train,./chunk_0_Tanya/chunk_0.wav,1085,29.294999999999998,फ,0,0.6111406087875366,0
train,./chunk_7_deepak/chunk_7.wav,593,16.011,अ,0,0.4077138602733612,0
train,./chunk_0_Tanya/chunk_0.wav,821,22.166999999999998,न,0,0.23994824290275574,0
train,./chunk_0_Tanya/chunk_0.wav,1106,29.862,अ,0,0.1615040898323059,0
train,./chunk_4Tanya/chunk_4.wav,711,19.197,अ,0,0.1002194955945015,0
train,./chunk_10_Richa/chunk_10.wav,195,5.265,ए,0,0.017287736758589745,0
train,./chunk_4Tanya/chunk_4.wav,601,16.227,क,0,0.8462403416633606,1
train,./chunk_0_Tanya/chunk_0.wav,275,7.425,ल,0,0.6917003393173218,0
train,./chunk_4Tanya/chunk_4.wav,285,7.695,म,0,0.30994170904159546,0
train,./chunk_4Tanya/chunk_4.wav,567,15.309,ए,0,0.5214246511459351,0
train,./chunk_4Tanya/chunk_4.wav,525,14.175,च,0,0.20598644018173218,0
train,./chunk_0_Tanya/chunk_0.wav,1063,28.701,अ,0,0.5142632722854614,0
train,./chunk_7_deepak/chunk_7.wav,40,1.08,ए,0,0.0065986961126327515,0
train,./chunk_0_Tanya/chunk_0.wav,676,18.252,अ,0,0.4873881936073303,0
train,./chunk_4Tanya/chunk_4.wav,456,12.312,क,0,0.11236339807510376,0
train,./chunk_0_Tanya/chunk_0.wav,901,24.326999999999998,ग,0,0.7395186424255371,1
train,./chunk_10_Richa/chunk_10.wav,181,4.887,अ,0,0.6425057649612427,0
train,./chunk_7_deepak/chunk_7.wav,892,24.084,न,0,0.2607012987136841,0
train,./chunk_4Tanya/chunk_4.wav,704,19.008,अ,0,0.09229376167058945,0
train,./chunk_0_Tanya/chunk_0.wav,485,13.095,स,0,0.4522576928138733,0
train,./chunk_4Tanya/chunk_4.wav,796,21.492,ए,0,0.5919557213783264,0
train,./chunk_0_Tanya/chunk_0.wav,463,12.501,ए,0,0.09978139400482178,0
train,./chunk_0_Tanya/chunk_0.wav,53,1.431,अ,0,0.6126028299331665,0
train,./chunk_4Tanya/chunk_4.wav,882,23.814,त,0,0.4729243516921997,0
train,./chunk_4Tanya/chunk_4.wav,916,24.732,ब,0,0.06898932158946991,0
train,./chunk_7_deepak/chunk_7.wav,760,20.52,ए,0,0.18799914419651031,0
train,./chunk_7_deepak/chunk_7.wav,523,14.121,ए,0,0.5388203859329224,0
train,./chunk_0_Tanya/chunk_0.wav,715,19.305,ए,0,0.4786336421966553,0
train,./chunk_4Tanya/chunk_4.wav,970,26.19,उ,0,0.14655746519565582,0
train,./chunk_0_Tanya/chunk_0.wav,1049,28.323,अ,0,0.12670838832855225,0
train,./chunk_0_Tanya/chunk_0.wav,198,5.346,स,1,0.6871097087860107,0
train,./chunk_0_Tanya/chunk_0.wav,749,20.223,न,0,0.5261793732643127,0
train,./chunk_7_deepak/chunk_7.wav,950,25.65,अ,0,0.17010870575904846,0
train,./chunk_7_deepak/chunk_7.wav,609,16.443,क,0,0.7919409871101379,1
train,./chunk_4Tanya/chunk_4.wav,295,7.965,इ,0,0.6282450556755066,0
